cluster_type,LET,inner_pixels,energy,lw_ratio,density,pixel_count,frame
LIGHT_TRACK,1.139,0,570.0,5.0,1.733,6,14009
SMALL_BLOB,0.256,0,128.0,1,1,1,14009
LIGHT_TRACK,1.005,0,503.0,3.857,1.101,8,14010
LIGHT_TRACK,0.823,0,412.0,5.0,2.4,6,14010
LIGHT_TRACK,1.425,0,714.0,7.5,1.5,9,14010
HEAVY_TRACK,15.143,16,7592.0,2.5,1.2,24,14010
LIGHT_TRACK,1.095,0,548.0,6.0,2.333,7,14010
LIGHT_TRACK,1.627,4,814.0,9.0,1.556,14,14011
SMALL_BLOB,0.917,0,459.0,3.0,2.667,4,14011
LIGHT_TRACK,0.814,0,407.0,3.333,1.667,5,14011
LIGHT_TRACK,19.747,17,9886.0,1.25,1.25,25,14011
HEAVY_TRACK,8.175,10,4091.0,14.0,1.571,22,14012
SMALL_BLOB,0.422,0,211.0,1,1,2,14012
STRAIGHT_TRACK,4.73,0,2654.0,48.317,1.043,56,14012
LIGHT_TRACK,3.098,0,1552.0,1,1,6,14012
SMALL_BLOB,0.062,0,31.0,1,1,1,14012
LIGHT_TRACK,1.164,0,583.0,6.0,1.667,8,14013
LIGHT_TRACK,3.332,4,1740.0,24.386,0.966,36,14014
STRAIGHT_TRACK,2.27,0,1141.0,10.111,1.201,12,14014
STRAIGHT_TRACK,1.553,0,785.0,16.5,1.136,15,14014
SMALL_BLOB,0.01,0,5.0,1,1,1,14014
SMALL_BLOB,0.142,0,71.0,1,1,1,14014
LIGHT_TRACK,1.795,4,901.0,8.867,1.04,17,14014
LIGHT_TRACK,2.051,0,1037.0,7.893,0.714,20,14015
STRAIGHT_TRACK,1.579,0,793.0,9.167,1.236,12,14015
SMALL_BLOB,0.214,0,107.0,1,1,2,14015
SMALL_BLOB,0.837,0,419.0,3.0,2.667,4,14016
SMALL_BLOB,0.17,0,85.0,1,1,2,14016
SMALL_BLOB,0.732,0,366.0,1.0,3.0,3,14016
LIGHT_TRACK,1.106,0,554.0,6.0,1.333,8,14016
LIGHT_TRACK,1.278,0,641.0,7.8,1.282,10,14016
HEAVY_TRACK,21.247,13,12313.0,24.872,0.637,88,14016
LIGHT_TRACK,0.919,0,460.0,5.0,2.4,6,14016
HEAVY_TRACK,12.297,13,6454.0,11.886,0.619,53,14016
LIGHT_TRACK,2.921,2,1467.0,5.572,0.996,16,14016
LIGHT_TRACK,1.76,0,880.0,3.0,2.0,6,14016
LIGHT_TRACK,1.776,3,891.0,4.0,0.899,14,14016
LIGHT_TRACK,3.366,0,1695.0,4.0,0.583,21,14016
SMALL_BLOB,0.078,0,39.0,1,1,1,14016
STRAIGHT_TRACK,2.25,0,1141.0,16.625,1.147,20,14016
SMALL_BLOB,0.204,0,102.0,1,1,1,14016
LIGHT_TRACK,1.023,0,512.0,5.0,1.6,8,14017
LIGHT_TRACK,1.037,0,519.0,1,1,5,14017
LIGHT_TRACK,3.121,2,1598.0,18.769,1.038,27,14017
LIGHT_TRACK,0.834,0,417.0,3.0,2.0,6,14017
LIGHT_TRACK,2.616,2,1320.0,4.75,0.579,22,14018
LIGHT_TRACK,5.566,3,2862.0,2.648,0.207,44,14018
HEAVY_TRACK,64.049,41,32421.0,2.75,0.636,56,14018
STRAIGHT_TRACK,1.273,0,638.0,8.0,1.719,11,14018
LIGHT_TRACK,0.654,0,327.0,4.0,1.5,6,14019
SMALL_BLOB,0.66,0,330.0,1,1,2,14019
MEDIUM_BLOB,1.721,3,861.0,1.2,1.333,8,14019
LIGHT_TRACK,0.807,0,404.0,5.0,2.4,6,14019
LIGHT_TRACK,0.875,0,438.0,5.0,1.75,7,14019
SMALL_BLOB,0.781,0,391.0,1,1,4,14019
LIGHT_TRACK,1.151,0,576.0,1,1,5,14019
HEAVY_TRACK,5.554,7,2866.0,5.757,0.363,41,14019
STRAIGHT_TRACK,1.263,0,633.0,8.0,1.375,11,14019
LIGHT_TRACK,2.695,4,1363.0,6.8,0.676,23,14020
LIGHT_TRACK,1.357,1,679.0,2.667,1.458,7,14020
SMALL_BLOB,0.801,0,401.0,1.0,2.0,4,14020
HEAVY_TRACK,10.089,5,5233.0,19.5,1.077,42,14020
STRAIGHT_TRACK,1.68,0,844.0,11.0,1.25,11,14020
LIGHT_TRACK,1.463,1,732.0,1.714,1.071,9,14020
SMALL_BLOB,0.11,0,55.0,1,1,1,14020
STRAIGHT_TRACK,1.803,0,907.0,11.5,1.201,13,14021
LIGHT_TRACK,1.41,4,705.0,6.0,1.833,11,14021
SMALL_BLOB,0.104,0,52.0,1,1,1,14021
LIGHT_TRACK,1.618,0,814.0,6.579,0.737,14,14021
LIGHT_TRACK,1.029,0,515.0,4.667,1.429,6,14022
SMALL_BLOB,0.18,0,90.0,1,1,2,14022
STRAIGHT_TRACK,2.53,0,1282.0,13.6,1.05,21,14022
LIGHT_TRACK,2.068,1,1041.0,7.417,0.923,17,14022
LIGHT_TRACK,1.253,0,628.0,1,1,7,14022
STRAIGHT_TRACK,1.706,0,861.0,11.833,1.087,17,14022
LIGHT_TRACK,2.934,3,1484.0,4.658,0.421,21,14022
HEAVY_TRACK,4.233,11,2133.0,3.0,0.544,27,14022
STRAIGHT_TRACK,1.86,0,937.0,13.5,1.481,16,14024
SMALL_BLOB,0.348,0,174.0,1,1,2,14024
STRAIGHT_TRACK,1.145,0,574.0,11.0,1.818,10,14024
HEAVY_TRACK,4.248,5,2139.0,4.524,0.521,40,14025
STRAIGHT_TRACK,1.423,0,714.0,12.0,2.0,12,14025
STRAIGHT_TRACK,2.917,0,1480.0,15.75,1.13,21,14025
SMALL_BLOB,0.08,0,40.0,1,1,2,14025
HEAVY_TRACK,3.825,6,1917.0,6.0,0.875,21,14025
LIGHT_TRACK,0.799,0,400.0,1,1,5,14026
LIGHT_TRACK,3.435,0,1733.0,2.587,0.352,23,14026
LIGHT_TRACK,1.147,0,574.0,3.5,1.786,5,14026
LIGHT_TRACK,0.74,0,370.0,2.0,2.5,5,14027
STRAIGHT_TRACK,1.333,0,671.0,11.4,1.228,14,14027
STRAIGHT_TRACK,3.012,0,1529.0,8.5,0.639,23,14027
SMALL_BLOB,0.198,0,99.0,1,1,2,14027
STRAIGHT_TRACK,1.616,0,810.0,10.0,1.3,13,14027
LIGHT_TRACK,1.214,0,608.0,5.667,1.333,8,14027
LIGHT_TRACK,1.199,0,600.0,5.0,1.75,7,14027
SMALL_BLOB,0.062,0,31.0,1,1,1,14028
LIGHT_TRACK,3.614,3,1809.0,3.5,1.429,10,14028
SMALL_BLOB,0.222,0,111.0,1,1,2,14029
STRAIGHT_TRACK,1.655,0,833.0,8.0,1.0,16,14029
STRAIGHT_TRACK,1.7,0,853.0,9.5,1.447,11,14029
HEAVY_TRACK,7.316,10,3660.0,3.5,1.214,17,14029
LIGHT_TRACK,1.146,0,574.0,6.5,1.538,8,14029
SMALL_BLOB,0.436,0,218.0,1.0,4.0,4,14029
STRAIGHT_TRACK,2.386,0,1213.0,26.0,1.923,25,14030
LIGHT_TRACK,1.36,1,681.0,1.5,0.75,9,14030
LIGHT_TRACK,1.976,0,992.0,7.6,1.074,12,14030
SMALL_BLOB,0.198,0,99.0,1,1,2,14031
LIGHT_TRACK,1.231,0,617.0,7.0,1.587,10,14031
STRAIGHT_TRACK,1.668,0,838.0,11.0,1.364,12,14031
SMALL_BLOB,0.19,0,95.0,1,1,2,14031
LIGHT_TRACK,0.949,0,475.0,5.25,1.417,7,14031
SMALL_BLOB,0.15,0,75.0,1,1,1,14031
HEAVY_TRACK,3.744,6,1898.0,7.306,0.66,25,14032
SMALL_BLOB,0.877,0,439.0,3.0,2.667,4,14032
LIGHT_TRACK,1.872,0,944.0,6.333,0.671,18,14032
LIGHT_TRACK,0.865,0,433.0,5.0,2.4,6,14032
STRAIGHT_TRACK,2.804,0,1436.0,23.23,1.131,24,14032
STRAIGHT_TRACK,3.744,0,1905.0,8.865,0.603,24,14032
LIGHT_TRACK,6.685,4,3502.0,25.201,1.058,41,14032
STRAIGHT_TRACK,1.881,0,942.0,8.0,2.0,8,14032
LIGHT_TRACK,1.021,0,511.0,4.5,1.284,8,14033
SMALL_BLOB,0.278,0,139.0,1,1,2,14033
LIGHT_TRACK,2.371,0,1201.0,5.75,0.457,21,14034
SMALL_BLOB,0.238,0,119.0,1,1,2,14034
SMALL_BLOB,0.568,0,284.0,1.0,3.0,3,14034
SMALL_BLOB,0.026,0,13.0,1,1,1,14034
SMALL_BLOB,0.596,0,298.0,2.0,3.0,3,14034
STRAIGHT_TRACK,4.504,0,2270.0,18.0,2.111,19,14034
LIGHT_TRACK,4.384,3,2220.0,2.869,0.335,30,14034
LIGHT_TRACK,0.584,0,292.0,4.333,1.667,5,14035
LIGHT_TRACK,5.06,3,2542.0,1.845,0.214,38,14035
LIGHT_TRACK,0.751,0,376.0,6.0,2.0,6,14036
STRAIGHT_TRACK,3.846,0,2001.0,27.333,1.088,33,14036
LIGHT_TRACK,1.063,0,533.0,1,1,7,14036
STRAIGHT_TRACK,1.135,0,569.0,8.5,1.324,9,14036
STRAIGHT_TRACK,2.307,0,1169.0,14.286,1.095,21,14037
HEAVY_TRACK,31.613,36,15822.0,2.5,1.1,44,14037
STRAIGHT_TRACK,1.362,0,683.0,14.0,1.571,11,14037
STRAIGHT_TRACK,1.688,0,848.0,10.667,1.388,13,14037
HEAVY_TRACK,4.504,6,2326.0,37.0,1.162,43,14037
STRAIGHT_TRACK,1.616,0,813.0,8.334,1.0,15,14037
HEAVY_TRACK,3.041,7,1525.0,2.381,0.664,17,14038
LIGHT_TRACK,1.227,0,615.0,1,1,7,14039
STRAIGHT_TRACK,1.621,0,815.0,11.333,1.373,14,14039
LIGHT_TRACK,1.163,0,582.0,4.667,1.667,7,14039
LIGHT_TRACK,2.447,0,1239.0,1,1,16,14039
HEAVY_TRACK,8.827,11,4427.0,3.429,1.131,19,14039
SMALL_BLOB,1.064,0,532.0,1,1,1,14039
LIGHT_TRACK,0.986,2,493.0,2.0,3.0,6,14039
SMALL_BLOB,0.258,0,129.0,1,1,2,14040
LIGHT_TRACK,1.396,0,700.0,7.143,1.289,11,14040
LIGHT_TRACK,1.312,0,657.0,5.25,1.238,8,14040
SMALL_BLOB,0.19,0,95.0,1,1,1,14041
SMALL_BLOB,0.238,0,119.0,1,1,1,14041
STRAIGHT_TRACK,2.767,0,1417.0,20.183,1.075,26,14042
LIGHT_TRACK,4.77,1,2593.0,30.321,0.817,49,14042
SMALL_BLOB,0.072,0,36.0,1,1,1,14042
SMALL_BLOB,1.053,0,527.0,3.0,2.667,4,14042
LIGHT_TRACK,1.432,0,719.0,1,1,9,14042
SMALL_BLOB,0.078,0,39.0,1,1,1,14042
STRAIGHT_TRACK,1.97,0,991.0,15.0,1.2,18,14043
LIGHT_TRACK,4.651,2,2400.0,19.706,1.002,33,14043
STRAIGHT_TRACK,1.694,0,849.0,10.0,2.0,10,14043
LIGHT_TRACK,1.055,0,528.0,7.0,2.286,8,14043
STRAIGHT_TRACK,3.986,0,2079.0,42.0,2.048,43,14043
HEAVY_TRACK,19.398,16,11254.0,37.734,0.926,85,14044
SMALL_BLOB,0.31,0,155.0,1,1,2,14044
SMALL_BLOB,0.134,0,67.0,1,1,1,14044
SMALL_BLOB,1.013,0,507.0,1.0,4.0,4,14044
STRAIGHT_TRACK,1.601,0,808.0,11.571,0.899,15,14045
LIGHT_TRACK,1.266,1,634.0,2.857,0.786,11,14045
STRAIGHT_TRACK,4.674,0,2487.0,20.117,0.638,42,14045
LIGHT_TRACK,4.066,4,2086.0,6.984,0.409,31,14045
STRAIGHT_TRACK,1.228,0,616.0,12.0,2.167,13,14046
LIGHT_TRACK,1.889,0,955.0,1,1,15,14046
LIGHT_TRACK,1.128,0,564.0,4.0,1.5,6,14046
LIGHT_TRACK,1.461,0,733.0,7.75,1.258,12,14047
LIGHT_TRACK,1.168,0,585.0,6.4,1.406,9,14047
LIGHT_TRACK,1.302,2,652.0,7.0,1.571,11,14047
STRAIGHT_TRACK,1.925,0,968.0,12.999,1.444,13,14047
LIGHT_TRACK,2.757,1,1379.0,1.5,2.0,6,14048
SMALL_BLOB,0.418,0,209.0,1.0,3.0,3,14048
LIGHT_TRACK,3.543,4,1786.0,8.111,1.039,21,14048
HEAVY_TRACK,6.492,38,3865.0,49.795,1.06,90,14048
LIGHT_TRACK,0.757,0,379.0,4.0,1.422,7,14049
LIGHT_TRACK,0.676,0,338.0,5.0,2.0,5,14049
STRAIGHT_TRACK,5.907,0,3316.0,46.0,0.989,56,14049
STRAIGHT_TRACK,1.733,0,871.0,10.286,1.29,13,14049
LIGHT_TRACK,1.016,0,508.0,5.0,1.6,8,14049
STRAIGHT_TRACK,1.719,0,866.0,11.0,1.182,16,14049
LIGHT_TRACK,7.813,0,5067.0,19.282,0.249,88,14049
LIGHT_TRACK,1.588,2,794.0,3.0,2.333,7,14050
LIGHT_TRACK,2.571,0,1290.0,4.583,0.808,13,14050
LIGHT_TRACK,1.623,4,813.0,7.0,1.714,12,14050
SMALL_BLOB,0.692,0,346.0,1,1,2,14050
LIGHT_TRACK,6.174,5,3275.0,6.627,0.269,51,14050
SMALL_BLOB,0.25,0,125.0,1,1,2,14050
LIGHT_TRACK,2.232,0,1119.0,4.625,0.966,11,14051
SMALL_BLOB,0.904,0,452.0,1,1,2,14051
SMALL_BLOB,0.134,0,67.0,1,1,1,14052
LIGHT_TRACK,0.881,1,441.0,2.667,1.458,7,14053
SMALL_BLOB,0.052,0,26.0,1,1,1,14053
HEAVY_TRACK,26.377,46,14532.0,25.549,0.979,82,14053
STRAIGHT_TRACK,1.708,0,860.0,10.5,1.161,15,14054
STRAIGHT_TRACK,1.285,0,645.0,10.0,1.375,11,14054
STRAIGHT_TRACK,1.439,0,721.0,9.0,2.0,9,14055
HEAVY_TRACK,9.166,11,4738.0,16.412,1.001,42,14055
LIGHT_TRACK,3.403,2,1772.0,25.268,1.047,35,14055
LIGHT_TRACK,2.196,2,1099.0,1.8,0.944,10,14055
LIGHT_TRACK,4.825,2,2432.0,8.0,0.977,20,14055
STRAIGHT_TRACK,1.75,0,884.0,12.733,0.994,16,14055
SMALL_BLOB,0.733,0,367.0,1,1,4,14056
LIGHT_TRACK,7.852,0,4788.0,5.4,0.092,83,14056
STRAIGHT_TRACK,2.765,0,1419.0,24.333,1.187,26,14056
LIGHT_TRACK,3.43,2,1716.0,2.5,1.6,8,14056
SMALL_BLOB,0.642,0,321.0,2.0,3.0,3,14056
LIGHT_TRACK,1.279,0,641.0,5.333,1.302,10,14057
SMALL_BLOB,0.056,0,28.0,1,1,1,14057
SMALL_BLOB,0.084,0,42.0,1,1,1,14057
SMALL_BLOB,0.11,0,55.0,1,1,1,14057
STRAIGHT_TRACK,1.689,0,850.0,11.0,1.214,15,14057
STRAIGHT_TRACK,3.669,0,1893.0,23.445,1.046,29,14057
LIGHT_TRACK,1.319,0,662.0,7.75,1.258,12,14057
SMALL_BLOB,0.024,0,12.0,1,1,1,14058
LIGHT_TRACK,1.311,2,657.0,7.0,1.857,13,14058
STRAIGHT_TRACK,1.892,0,952.0,9.875,1.187,15,14059
SMALL_BLOB,0.108,0,54.0,1,1,1,14059
HEAVY_TRACK,4.982,6,2509.0,2.058,0.416,26,14059
LIGHT_TRACK,1.239,0,620.0,4.0,1.422,7,14059
LIGHT_TRACK,1.918,2,960.0,3.5,1.286,9,14059
LIGHT_TRACK,0.947,0,474.0,6.0,2.333,7,14060
SMALL_BLOB,0.164,0,82.0,1,1,1,14061
STRAIGHT_TRACK,1.475,0,741.0,9.7,1.2,12,14061
SMALL_BLOB,0.592,0,296.0,1,1,3,14061
LIGHT_TRACK,1.676,2,839.0,3.333,1.5,9,14061
LIGHT_TRACK,8.067,1,5091.0,24.315,0.361,88,14062
SMALL_BLOB,0.63,0,315.0,1,1,3,14062
LIGHT_TRACK,1.157,0,579.0,5.0,1.75,7,14062
SMALL_BLOB,0.462,0,231.0,1,1,2,14062
SMALL_BLOB,0.957,0,479.0,3.0,2.667,4,14062
SMALL_BLOB,0.452,0,226.0,1,1,2,14062
SMALL_BLOB,0.456,0,228.0,1.0,3.0,3,14063
LIGHT_TRACK,0.885,0,443.0,4.0,1.75,7,14063
SMALL_BLOB,0.174,0,87.0,1,1,1,14063
STRAIGHT_TRACK,2.665,0,1364.0,21.733,1.175,26,14064
HEAVY_TRACK,13.015,13,6758.0,16.833,0.987,46,14064
LIGHT_TRACK,1.172,0,587.0,6.5,1.731,9,14065
SMALL_BLOB,0.723,0,362.0,2.0,2.0,4,14065
HEAVY_TRACK,4.077,6,2039.0,7.0,1.857,13,14065
LIGHT_TRACK,4.983,4,2553.0,10.75,0.71,33,14065
SMALL_BLOB,0.078,0,39.0,1,1,1,14065
STRAIGHT_TRACK,1.656,0,833.0,11.4,1.277,14,14066
STRAIGHT_TRACK,1.951,0,985.0,11.571,1.079,18,14066
HEAVY_TRACK,7.079,5,3542.0,1.667,1.467,11,14066
SMALL_BLOB,0.871,0,436.0,1,1,4,14067
STRAIGHT_TRACK,1.468,0,738.0,10.375,1.273,13,14067
STRAIGHT_TRACK,2.239,0,1131.0,12.167,1.128,19,14067
SMALL_BLOB,0.356,0,178.0,1,1,2,14067
LIGHT_TRACK,1.581,0,796.0,1,1,12,14067
LIGHT_TRACK,0.804,0,402.0,3.5,1.786,5,14067
STRAIGHT_TRACK,1.608,0,810.0,10.75,1.235,17,14068
HEAVY_TRACK,2.468,7,1236.0,3.0,1.15,13,14068
LIGHT_TRACK,3.935,0,2039.0,6.432,0.27,31,14068
SMALL_BLOB,0.198,0,99.0,1,1,1,14068
STRAIGHT_TRACK,1.927,0,972.0,13.8,1.229,16,14068
SMALL_BLOB,0.088,0,44.0,1,1,1,14068
STRAIGHT_TRACK,6.138,0,3263.0,30.7,1.082,46,14069
STRAIGHT_TRACK,2.335,0,1187.0,16.5,1.116,23,14069
STRAIGHT_TRACK,5.096,0,2758.0,38.641,1.037,46,14070
SMALL_BLOB,0.588,0,294.0,2.5,2.0,4,14070
STRAIGHT_TRACK,1.769,0,890.0,11.167,1.197,13,14070
STRAIGHT_TRACK,7.24,0,4650.0,61.019,0.807,86,14070
SMALL_BLOB,0.234,0,117.0,1,1,1,14070
LIGHT_TRACK,5.394,3,2958.0,12.098,0.31,52,14070
SMALL_BLOB,0.552,0,276.0,1,1,2,14071
LIGHT_TRACK,1.223,1,612.0,2.667,1.458,7,14071
SMALL_BLOB,0.078,0,39.0,1,1,1,14071
HEAVY_TRACK,19.15,18,10254.0,23.486,0.944,59,14071
LIGHT_TRACK,1.743,0,873.0,4.4,1.391,9,14071
STRAIGHT_TRACK,1.928,0,972.0,12.3,1.158,16,14071
SMALL_BLOB,0.308,0,154.0,1,1,1,14072
HEAVY_TRACK,4.745,6,2404.0,4.17,0.488,31,14072
SMALL_BLOB,0.244,0,122.0,1,1,2,14072
LIGHT_TRACK,5.384,5,2776.0,4.646,0.282,38,14072
HEAVY_TRACK,9.346,24,4796.0,24.0,1.625,39,14072
SMALL_BLOB,0.068,0,34.0,1,1,1,14072
LIGHT_TRACK,0.977,0,489.0,4.0,1.75,7,14072
LIGHT_TRACK,1.212,1,606.0,2.0,1.667,6,14073
LIGHT_TRACK,7.037,4,3884.0,8.283,0.235,62,14073
SMALL_BLOB,0.238,0,119.0,1,1,2,14073
LIGHT_TRACK,5.281,4,2743.0,17.294,0.851,39,14074
STRAIGHT_TRACK,2.547,0,1292.0,13.5,0.926,20,14074
SMALL_BLOB,0.32,0,160.0,1,1,2,14074
HEAVY_TRACK,4.871,10,2436.0,10.0,1.8,18,14074
LIGHT_TRACK,7.991,0,4690.0,16.866,0.335,75,14074
LIGHT_TRACK,0.803,0,402.0,6.0,1.667,8,14074
LIGHT_TRACK,0.848,0,424.0,3.5,1.786,5,14074
LIGHT_TRACK,0.912,0,456.0,2.0,2.5,5,14074
LIGHT_TRACK,5.467,0,2835.0,2.651,0.132,49,14075
STRAIGHT_TRACK,1.641,0,826.0,12.6,1.289,14,14075
LIGHT_TRACK,3.331,3,1668.0,3.4,1.176,10,14075
LIGHT_TRACK,1.207,0,604.0,5.0,1.75,7,14076
LIGHT_TRACK,4.188,4,2098.0,3.8,1.263,12,14076
LIGHT_TRACK,1.689,2,845.0,3.429,1.113,11,14076
SMALL_BLOB,0.286,0,143.0,1,1,2,14076
SMALL_BLOB,0.168,0,84.0,1,1,1,14077
SMALL_BLOB,0.234,0,117.0,1.0,3.0,3,14077
STRAIGHT_TRACK,1.507,0,758.0,10.2,1.222,14,14078
LIGHT_TRACK,1.499,0,752.0,7.0,1.135,11,14078
LIGHT_TRACK,1.005,0,503.0,6.0,1.667,8,14078
SMALL_BLOB,0.859,0,430.0,1.0,4.0,4,14078
STRAIGHT_TRACK,1.377,0,691.0,8.666,1.282,10,14078
SMALL_BLOB,0.836,0,418.0,2.0,3.0,3,14079
LIGHT_TRACK,1.489,0,746.0,4.111,1.123,11,14079
STRAIGHT_TRACK,1.326,0,666.0,9.4,1.277,12,14079
STRAIGHT_TRACK,3.767,0,1985.0,12.762,0.404,35,14079
LIGHT_TRACK,3.544,3,1784.0,2.364,0.35,20,14079
LIGHT_TRACK,7.724,3,4335.0,22.818,0.588,67,14079
LIGHT_TRACK,0.942,0,472.0,5.429,1.391,10,14079
STRAIGHT_TRACK,1.316,0,661.0,9.834,1.274,11,14079
HEAVY_TRACK,2.041,6,1021.0,11.0,1.545,17,14079
SMALL_BLOB,0.142,0,71.0,1,1,1,14079
SMALL_BLOB,0.674,0,337.0,1,1,2,14080
SMALL_BLOB,0.332,0,166.0,1,1,2,14080
SMALL_BLOB,0.096,0,48.0,1,1,1,14080
STRAIGHT_TRACK,1.812,0,911.0,11.5,1.63,15,14080
STRAIGHT_TRACK,1.477,0,741.0,9.25,1.25,10,14081
LIGHT_TRACK,3.579,4,1801.0,3.353,0.573,22,14081
SMALL_BLOB,0.416,0,208.0,1,1,3,14081
STRAIGHT_TRACK,1.674,0,841.0,10.333,1.29,12,14082
STRAIGHT_TRACK,1.262,0,634.0,9.857,1.207,11,14083
SMALL_BLOB,1.223,0,612.0,1.0,3.0,3,14083
LIGHT_TRACK,1.408,0,708.0,7.667,0.926,14,14083
SMALL_BLOB,0.84,0,420.0,1,1,2,14083
HEAVY_TRACK,2.715,5,1371.0,3.857,0.499,25,14084
SMALL_BLOB,0.118,0,59.0,1,1,1,14084
STRAIGHT_TRACK,1.342,0,673.0,8.167,1.259,10,14084
SMALL_BLOB,0.792,0,396.0,1,1,3,14084
STRAIGHT_TRACK,1.255,0,629.0,10.0,1.8,9,14085
SMALL_BLOB,0.074,0,37.0,1,1,1,14085
LIGHT_TRACK,2.474,1,1252.0,8.75,0.714,20,14085
SMALL_BLOB,0.416,0,208.0,1,1,2,14085
STRAIGHT_TRACK,1.745,0,877.0,8.857,1.194,14,14086
SMALL_BLOB,0.226,0,113.0,1,1,2,14086
SMALL_BLOB,0.11,0,55.0,1,1,1,14086
SMALL_BLOB,0.226,0,113.0,1,1,2,14086
SMALL_BLOB,0.749,0,375.0,2.0,2.0,4,14087
SMALL_BLOB,0.352,0,176.0,1,1,2,14087
LIGHT_TRACK,0.876,0,438.0,3.5,1.786,5,14087
LIGHT_TRACK,19.919,21,10599.0,4.336,0.246,75,14087
LIGHT_TRACK,1.554,0,779.0,5.3,1.0,10,14087
LIGHT_TRACK,1.562,0,781.0,2.0,2.5,5,14087
STRAIGHT_TRACK,2.041,0,1035.0,17.071,1.119,19,14087
LIGHT_TRACK,3.32,3,1702.0,9.946,0.545,28,14088
STRAIGHT_TRACK,1.687,0,852.0,17.332,1.333,16,14088
LIGHT_TRACK,0.953,0,477.0,5.667,1.569,8,14088
SMALL_BLOB,0.448,0,224.0,1,1,2,14088
STRAIGHT_TRACK,1.984,0,998.0,9.584,1.075,14,14088
LIGHT_TRACK,1.534,2,768.0,2.625,1.012,10,14088
STRAIGHT_TRACK,2.185,0,1111.0,19.799,1.172,20,14089
LIGHT_TRACK,1.018,0,509.0,3.0,1.667,5,14089
STRAIGHT_TRACK,4.694,0,2555.0,36.516,0.967,49,14089
LIGHT_TRACK,5.308,4,2819.0,24.092,0.864,46,14090
LIGHT_TRACK,4.865,0,2465.0,6.385,0.602,25,14090
SMALL_BLOB,0.318,0,159.0,1,1,1,14090
LIGHT_TRACK,12.938,8,11398.0,7.773,0.073,198,14090
SMALL_BLOB,0.796,0,398.0,1,1,1,14090
HEAVY_TRACK,9.185,6,5722.0,19.43,0.331,94,14090
HEAVY_TRACK,6.813,5,3408.0,1.5,1.667,10,14090
LIGHT_TRACK,1.015,0,508.0,4.667,1.667,7,14091
SMALL_BLOB,0.142,0,71.0,1,1,1,14091
SMALL_BLOB,0.526,0,263.0,1,1,2,14092
STRAIGHT_TRACK,1.677,0,843.0,11.0,1.313,13,14092
HEAVY_TRACK,10.854,14,5561.0,16.667,1.3,39,14092
LIGHT_TRACK,3.347,4,1695.0,11.818,0.955,21,14092
SMALL_BLOB,0.742,0,371.0,2.0,3.0,3,14093
STRAIGHT_TRACK,7.055,0,4224.0,53.102,0.906,74,14093
STRAIGHT_TRACK,1.639,0,825.0,9.714,1.071,15,14093
STRAIGHT_TRACK,1.62,0,814.0,10.0,1.3,13,14093
SMALL_BLOB,0.627,0,314.0,3.0,2.667,4,14093
SMALL_BLOB,0.732,0,366.0,1.0,3.0,3,14094
HEAVY_TRACK,3.235,5,1628.0,3.5,0.614,22,14094
STRAIGHT_TRACK,8.59,0,4411.0,18.5,1.216,36,14094
SMALL_BLOB,0.721,0,361.0,1.0,4.0,4,14095
STRAIGHT_TRACK,2.199,0,1115.0,13.25,0.943,20,14095
SMALL_BLOB,0.162,0,81.0,1,1,2,14095
LIGHT_TRACK,2.32,3,1163.0,2.5,0.667,12,14095
SMALL_BLOB,0.112,0,56.0,1,1,1,14096
HEAVY_TRACK,37.53,69,19949.0,7.286,0.487,87,14096
STRAIGHT_TRACK,2.564,0,1313.0,22.2,1.126,25,14096
SMALL_BLOB,0.114,0,57.0,1,1,1,14096
LIGHT_TRACK,1.097,0,549.0,5.0,1.5,6,14097
LIGHT_TRACK,1.268,0,635.0,1.667,0.733,11,14097
LIGHT_TRACK,7.944,0,4224.0,4.569,0.164,68,14097
LIGHT_TRACK,0.756,0,378.0,3.5,1.786,5,14097
STRAIGHT_TRACK,3.494,0,1791.0,20.799,1.103,27,14098
LIGHT_TRACK,1.595,2,799.0,3.1,0.839,10,14098
LIGHT_TRACK,1.183,0,592.0,7.0,2.286,8,14098
LIGHT_TRACK,1.229,0,616.0,5.25,1.19,10,14099
LIGHT_TRACK,1.196,0,599.0,6.25,1.36,8,14099
SMALL_BLOB,0.284,0,142.0,1,1,2,14099
SMALL_BLOB,0.294,0,147.0,1,1,1,14100
SMALL_BLOB,0.234,0,117.0,1,1,2,14100
LIGHT_TRACK,3.7,0,1858.0,7.6,1.253,14,14101
LIGHT_TRACK,1.04,0,520.0,3.0,2.083,5,14101
HEAVY_TRACK,3.855,6,1928.0,11.0,1.727,19,14101
STRAIGHT_TRACK,2.825,0,1445.0,22.0,1.229,26,14101
STRAIGHT_TRACK,2.106,0,1067.0,13.445,1.015,20,14101
LIGHT_TRACK,0.978,0,490.0,6.333,1.404,8,14101
STRAIGHT_TRACK,2.235,0,1131.0,35.001,2.143,15,14102
STRAIGHT_TRACK,2.299,0,1160.0,15.0,1.333,16,14102
LIGHT_TRACK,1.499,0,751.0,6.4,1.462,9,14102
LIGHT_TRACK,3.404,3,1711.0,7.667,1.232,17,14102
SMALL_BLOB,0.284,0,142.0,1,1,2,14102
LIGHT_TRACK,0.57,0,285.0,5.667,1.667,5,14102
LIGHT_TRACK,1.9,0,957.0,5.0,0.517,15,14103
