cluster_type,LET,inner_pixels,energy,lw_ratio,density,pixel_count
LIGHT_TRACK,2.897,1,1449.0,1.5,2.0,6
HEAVY_TRACK,12.869,24,6552.0,9.461,1.0,39
SMALL_BLOB,0.168,0,84.0,1,1,1
SMALL_BLOB,0.048,0,24.0,1,1,1
STRAIGHT_TRACK,2.282,0,1144.0,15.0,1.2,18
LIGHT_TRACK,2.661,2,1332.0,3.667,1.364,9
SMALL_BLOB,0.16,0,80.0,1,1,1
STRAIGHT_TRACK,6.423,0,3397.0,27.806,1.006,43
LIGHT_TRACK,3.084,1,1545.0,1.333,0.693,16
SMALL_BLOB,0.758,0,379.0,1.0,3.0,3
STRAIGHT_TRACK,2.199,0,1102.0,14.0,1.214,17
LIGHT_TRACK,0.992,0,497.0,6.25,1.36,8
SMALL_BLOB,0.362,0,181.0,1,1,2
LIGHT_TRACK,2.748,1,1385.0,8.727,0.989,18
HEAVY_TRACK,6.765,7,3653.0,13.266,0.462,58
STRAIGHT_TRACK,4.956,0,2593.0,24.653,1.039,40
SMALL_BLOB,0.27,0,135.0,1,1,2
HEAVY_TRACK,2.739,6,1373.0,5.125,1.268,16
SMALL_BLOB,0.444,0,222.0,1,1,2
LIGHT_TRACK,1.395,0,699.0,6.4,1.406,9
SMALL_BLOB,0.244,0,122.0,1,1,2
SMALL_BLOB,0.042,0,21.0,1,1,1
SMALL_BLOB,0.07,0,35.0,1,1,1
LIGHT_TRACK,2.075,1,1038.0,1.333,1.0,12
LIGHT_TRACK,1.343,0,672.0,3.75,1.517,7
SMALL_BLOB,0.282,0,141.0,1,1,1
LIGHT_TRACK,3.953,3,1998.0,3.299,0.373,25
LIGHT_TRACK,1.7,0,853.0,6.714,1.24,12
SMALL_BLOB,1.193,0,597.0,1,1,3
STRAIGHT_TRACK,4.029,0,2092.0,23.32,1.04,35
STRAIGHT_TRACK,2.082,0,1050.0,10.182,1.081,18
STRAIGHT_TRACK,2.946,0,1500.0,21.501,1.512,26
HEAVY_TRACK,5.609,14,2828.0,34.0,1.294,44
SMALL_BLOB,0.05,0,25.0,1,1,1
STRAIGHT_TRACK,3.196,0,1627.0,13.529,0.927,25
STRAIGHT_TRACK,1.955,0,982.0,10.5,1.667,14
LIGHT_TRACK,8.219,0,4898.0,11.956,0.233,82
SMALL_BLOB,0.176,0,88.0,1,1,1
LIGHT_TRACK,1.825,0,914.0,4.0,1.125,9
LIGHT_TRACK,1.946,0,979.0,7.235,0.875,15
LIGHT_TRACK,1.311,0,658.0,7.75,1.258,12
LIGHT_TRACK,2.046,3,1029.0,7.546,1.203,18
STRAIGHT_TRACK,2.323,0,1171.0,13.333,1.333,16
LIGHT_TRACK,2.939,2,1470.0,6.0,1.667,10
LIGHT_TRACK,1.38,1,691.0,3.5,1.286,9
SMALL_BLOB,0.568,0,284.0,1.0,3.0,3
STRAIGHT_TRACK,2.265,0,1141.0,11.0,1.256,17
SMALL_BLOB,0.374,0,187.0,1,1,2
LIGHT_TRACK,3.151,1,1593.0,8.611,0.781,20
STRAIGHT_TRACK,2.596,0,1313.0,15.6,1.133,17
STRAIGHT_TRACK,8.386,0,4978.0,52.154,0.942,74
SMALL_BLOB,0.627,0,314.0,2.0,2.0,4
LIGHT_TRACK,1.34,0,670.0,3.0,2.0,6
LIGHT_TRACK,1.458,0,729.0,2.0,2.5,5
STRAIGHT_TRACK,2.374,0,1200.0,13.5,1.144,19
SMALL_BLOB,0.158,0,79.0,1,1,1
MEDIUM_BLOB,1.659,3,830.0,1.0,1.0,8
SMALL_BLOB,0.094,0,47.0,1,1,1
SMALL_BLOB,0.058,0,29.0,1,1,1
HEAVY_TRACK,4.743,5,2383.0,7.334,1.288,17
SMALL_BLOB,0.368,0,184.0,1,1,2
LIGHT_TRACK,2.326,2,1169.0,6.75,1.003,15
LIGHT_TRACK,0.982,0,492.0,1,1,6
LIGHT_TRACK,1.119,0,560.0,3.5,1.429,8
LIGHT_TRACK,1.759,0,882.0,6.0,1.273,11
STRAIGHT_TRACK,2.226,0,1118.0,8.1,1.172,13
LIGHT_TRACK,1.173,0,587.0,3.333,1.167,7
LIGHT_TRACK,1.298,0,649.0,6.0,1.5,9
LIGHT_TRACK,1.342,0,671.0,5.0,1.6,8
SMALL_BLOB,0.684,0,342.0,1,1,2
LIGHT_TRACK,1.493,0,748.0,6.0,1.354,10
STRAIGHT_TRACK,2.966,0,1514.0,10.594,0.579,23
LIGHT_TRACK,1.608,0,808.0,1,1,10
STRAIGHT_TRACK,3.152,0,1611.0,17.818,1.143,29
STRAIGHT_TRACK,3.667,0,1888.0,21.076,1.053,30
STRAIGHT_TRACK,1.884,0,949.0,11.0,1.217,16
HEAVY_TRACK,7.171,6,3613.0,7.875,1.135,22
LIGHT_TRACK,2.816,4,1411.0,2.25,0.833,15
LIGHT_TRACK,0.951,0,476.0,4.0,1.875,6
SMALL_BLOB,0.822,0,411.0,1,1,3
SMALL_BLOB,0.416,0,208.0,1.0,4.0,4
LIGHT_TRACK,2.745,2,1380.0,3.118,0.555,20
STRAIGHT_TRACK,1.774,0,891.0,8.429,1.291,13
LIGHT_TRACK,1.889,2,948.0,4.615,1.019,15
LIGHT_TRACK,1.69,0,850.0,1,1,11
SMALL_BLOB,0.168,0,84.0,1,1,1
LIGHT_TRACK,1.746,0,876.0,7.75,1.282,12
LIGHT_TRACK,1.166,0,584.0,4.667,1.339,9
LIGHT_TRACK,1.22,2,610.0,4.0,2.0,8
SMALL_BLOB,0.274,0,137.0,1,1,1
LIGHT_TRACK,1.823,0,912.0,4.0,1.75,7
SMALL_BLOB,0.294,0,147.0,1,1,1
LIGHT_TRACK,10.359,22,5807.0,7.843,0.253,83
STRAIGHT_TRACK,2.065,0,1042.0,15.0,1.417,17
SMALL_BLOB,0.172,0,86.0,1,1,1
LIGHT_TRACK,1.233,2,617.0,4.0,2.0,8
SMALL_BLOB,0.174,0,87.0,1,1,2
LIGHT_TRACK,2.007,0,1012.0,1,1,13
SMALL_BLOB,0.19,0,95.0,1,1,1
SMALL_BLOB,0.364,0,182.0,1,1,2
STRAIGHT_TRACK,3.099,0,1578.0,12.693,0.817,24
SMALL_BLOB,0.252,0,126.0,1,1,1
SMALL_BLOB,0.928,0,464.0,1,1,2
SMALL_BLOB,0.234,0,117.0,1,1,2
HEAVY_TRACK,48.652,97,26696.0,14.298,0.917,131
SMALL_BLOB,0.336,0,168.0,1.0,3.0,3
LIGHT_TRACK,1.714,4,859.0,8.0,1.625,13
SMALL_BLOB,0.859,0,430.0,1,1,4
SMALL_BLOB,0.084,0,42.0,1,1,1
HEAVY_TRACK,5.404,6,2703.0,2.0,1.5,12
HEAVY_TRACK,9.556,14,4836.0,8.75,1.107,31
LIGHT_TRACK,8.1,5,4146.0,2.116,0.111,67
STRAIGHT_TRACK,6.637,0,3604.0,33.291,0.982,53
LIGHT_TRACK,1.588,0,796.0,7.5,1.417,10
STRAIGHT_TRACK,2.628,0,1329.0,14.499,1.125,18
STRAIGHT_TRACK,1.774,0,891.0,9.834,1.39,12
LIGHT_TRACK,2.541,2,1276.0,3.75,0.667,16
LIGHT_TRACK,2.153,0,1084.0,6.3,0.737,16
LIGHT_TRACK,1.301,0,651.0,5.0,1.4,7
LIGHT_TRACK,1.022,2,511.0,3.0,2.333,7
LIGHT_TRACK,1.965,0,983.0,2.5,1.5,6
LIGHT_TRACK,4.864,2,2437.0,4.333,1.199,11
STRAIGHT_TRACK,1.607,0,807.0,10.0,1.333,12
LIGHT_TRACK,5.632,4,2831.0,2.389,0.526,22
LIGHT_TRACK,1.611,2,806.0,2.667,1.667,8
LIGHT_TRACK,4.197,2,2178.0,19.812,0.948,37
LIGHT_TRACK,2.293,0,1152.0,5.571,0.838,15
STRAIGHT_TRACK,1.918,0,964.0,8.445,1.162,15
HEAVY_TRACK,3.691,5,1859.0,6.177,0.871,21
SMALL_BLOB,0.714,0,357.0,1.0,3.0,3
LIGHT_TRACK,1.598,0,799.0,1.0,1.25,5
LIGHT_TRACK,2.426,0,1224.0,6.762,0.621,17
SMALL_BLOB,0.164,0,82.0,1,1,1
LIGHT_TRACK,2.014,0,1015.0,4.5,0.444,16
HEAVY_TRACK,262.759,413,132805.0,5.71,0.401,499
SMALL_BLOB,0.608,0,304.0,1,1,2
LIGHT_TRACK,2.016,3,1009.0,3.5,1.429,10
SMALL_BLOB,0.897,0,449.0,1.0,4.0,4
SMALL_BLOB,0.04,0,20.0,1,1,1
LIGHT_TRACK,0.744,0,372.0,2.0,2.5,5
SMALL_BLOB,0.546,0,273.0,1.0,3.0,3
LIGHT_TRACK,1.099,0,550.0,6.0,2.333,7
STRAIGHT_TRACK,1.254,0,629.0,8.5,1.618,11
STRAIGHT_TRACK,2.83,0,1438.0,10.833,0.8,24
SMALL_BLOB,0.266,0,133.0,1,1,2
STRAIGHT_TRACK,1.833,0,921.0,9.0,1.215,14
HEAVY_TRACK,4.537,11,2278.0,3.25,0.846,22
SMALL_BLOB,0.763,0,382.0,2.0,2.0,4
LIGHT_TRACK,20.508,27,13745.0,11.718,0.285,194
SMALL_BLOB,0.076,0,38.0,1,1,1
LIGHT_TRACK,1.312,1,657.0,3.667,1.364,9
STRAIGHT_TRACK,1.37,0,687.0,8.5,1.471,10
LIGHT_TRACK,1.136,0,569.0,6.333,1.404,8
SMALL_BLOB,0.58,0,290.0,1.0,4.0,4
LIGHT_TRACK,2.269,1,1135.0,1.929,0.825,12
LIGHT_TRACK,9.716,11,4889.0,1.717,0.243,45
LIGHT_TRACK,1.546,0,774.0,5.25,1.417,7
SMALL_BLOB,0.6,0,300.0,1,1,2
HEAVY_TRACK,30.898,55,27204.0,55.253,0.587,223
SMALL_BLOB,0.048,0,24.0,1,1,1
STRAIGHT_TRACK,2.14,0,1076.0,9.111,1.179,15
SMALL_BLOB,0.282,0,141.0,1.0,3.0,3
SMALL_BLOB,0.492,0,246.0,1,1,1
SMALL_BLOB,0.158,0,79.0,1,1,1
LIGHT_TRACK,0.942,0,471.0,4.0,2.5,5
LIGHT_TRACK,0.999,0,500.0,4.0,1.875,6
SMALL_BLOB,0.03,0,15.0,1,1,1
SMALL_BLOB,0.222,0,111.0,1,1,1
LIGHT_TRACK,1.027,0,514.0,4.0,1.875,6
STRAIGHT_TRACK,8.78,0,5227.0,48.513,0.836,72
HEAVY_TRACK,21.764,45,11202.0,9.613,0.968,60
SMALL_BLOB,0.088,0,44.0,1,1,2
LIGHT_TRACK,1.93,0,973.0,1,1,13
STRAIGHT_TRACK,3.22,0,1643.0,18.799,1.085,24
STRAIGHT_TRACK,4.77,0,2493.0,24.375,0.975,37
SMALL_BLOB,0.09,0,45.0,1,1,2
STRAIGHT_TRACK,3.261,0,1675.0,20.32,0.991,27
SMALL_BLOB,0.212,0,106.0,1,1,2
LIGHT_TRACK,1.172,1,586.0,2.0,1.667,6
LIGHT_TRACK,1.624,2,812.0,2.5,1.0,10
LIGHT_TRACK,2.514,3,1259.0,2.0,0.531,17
LIGHT_TRACK,1.94,2,970.0,3.0,2.333,7
LIGHT_TRACK,1.794,0,899.0,5.2,1.308,10
LIGHT_TRACK,3.311,2,1658.0,4.0,1.389,10
LIGHT_TRACK,3.674,0,1841.0,5.25,1.31,11
LIGHT_TRACK,2.873,2,1458.0,10.0,0.754,23
STRAIGHT_TRACK,2.981,0,1512.0,12.667,1.009,23
LIGHT_TRACK,8.53,5,4629.0,7.131,0.241,60
STRAIGHT_TRACK,1.975,0,993.0,9.666,1.167,14
LIGHT_TRACK,1.113,2,557.0,4.0,2.0,8
STRAIGHT_TRACK,2.199,0,1104.0,12.0,1.25,15
STRAIGHT_TRACK,1.328,0,665.0,8.0,2.25,9
STRAIGHT_TRACK,2.332,0,1175.0,12.751,1.333,16
LIGHT_TRACK,5.001,4,2507.0,6.03,0.502,27
HEAVY_TRACK,1.626,6,814.0,5.0,2.2,11
LIGHT_TRACK,1.41,0,707.0,7.666,1.304,9
LIGHT_TRACK,1.741,0,873.0,6.444,1.222,11
HEAVY_TRACK,8.121,7,4065.0,6.5,0.808,21
LIGHT_TRACK,1.137,0,569.0,4.5,1.667,6
LIGHT_TRACK,1.58,0,793.0,6.083,0.917,11
STRAIGHT_TRACK,3.21,0,1626.0,12.357,1.12,24
SMALL_BLOB,0.298,0,149.0,1,1,2
HEAVY_TRACK,9.609,22,5089.0,10.231,0.587,70
STRAIGHT_TRACK,3.066,0,1563.0,15.941,0.964,24
STRAIGHT_TRACK,2.016,0,1016.0,10.154,1.016,16
LIGHT_TRACK,1.17,0,586.0,5.333,1.458,7
SMALL_BLOB,0.09,0,45.0,1,1,1
LIGHT_TRACK,1.949,1,976.0,4.0,1.276,10
LIGHT_TRACK,3.018,0,1530.0,7.806,0.639,23
LIGHT_TRACK,2.022,3,1012.0,2.5,1.3,9
STRAIGHT_TRACK,1.501,0,753.0,8.25,1.288,10
HEAVY_TRACK,5.061,5,2541.0,6.5,1.231,16
SMALL_BLOB,0.288,0,144.0,1,1,1
LIGHT_TRACK,7.537,3,4293.0,36.249,0.816,67
LIGHT_TRACK,3.798,3,1921.0,5.667,0.539,22
HEAVY_TRACK,7.874,10,3953.0,5.0,1.25,20
STRAIGHT_TRACK,1.585,0,795.0,8.5,1.618,11
SMALL_BLOB,0.1,0,50.0,1,1,1
HEAVY_TRACK,15.22,23,7815.0,10.818,0.874,44
LIGHT_TRACK,1.701,0,852.0,5.333,1.302,10
LIGHT_TRACK,9.144,2,5844.0,57.668,0.864,95
LIGHT_TRACK,0.722,0,361.0,4.0,2.5,5
LIGHT_TRACK,3.039,2,1520.0,3.0,2.333,7
LIGHT_TRACK,4.618,0,2315.0,6.167,1.405,12
STRAIGHT_TRACK,4.85,0,2570.0,30.0,0.998,41
HEAVY_TRACK,3.824,6,1916.0,4.0,1.3,13
SMALL_BLOB,0.188,0,94.0,1,1,1
SMALL_BLOB,0.09,0,45.0,1,1,2
STRAIGHT_TRACK,2.32,0,1170.0,11.75,1.245,18
STRAIGHT_TRACK,3.501,0,1782.0,15.0,1.083,26
SMALL_BLOB,0.056,0,28.0,1,1,1
LIGHT_TRACK,1.414,0,708.0,5.667,1.569,8
LIGHT_TRACK,1.634,0,817.0,3.0,2.0,6
LIGHT_TRACK,1.493,0,749.0,6.714,1.24,12
STRAIGHT_TRACK,1.806,0,905.0,9.0,1.222,11
LIGHT_TRACK,1.335,0,668.0,3.25,1.5,6
STRAIGHT_TRACK,1.736,0,874.0,10.445,1.152,15
SMALL_BLOB,0.276,0,138.0,1,1,2
STRAIGHT_TRACK,4.777,0,2521.0,25.916,0.957,42
STRAIGHT_TRACK,3.335,0,1707.0,22.715,1.19,25
LIGHT_TRACK,2.566,0,1285.0,1.625,0.625,13
LIGHT_TRACK,1.263,0,632.0,4.0,1.422,7
SMALL_BLOB,0.172,0,86.0,1,1,1
HEAVY_TRACK,37.729,77,20074.0,3.268,0.324,131
SMALL_BLOB,0.15,0,75.0,1,1,1
LIGHT_TRACK,1.245,0,623.0,6.0,2.333,7
HEAVY_TRACK,3.049,12,1544.0,16.0,1.688,27
SMALL_BLOB,0.778,0,389.0,1,1,2
STRAIGHT_TRACK,1.754,0,881.0,8.5,1.338,14
SMALL_BLOB,0.272,0,136.0,1,1,1
LIGHT_TRACK,1.532,0,768.0,7.666,1.449,10
SMALL_BLOB,0.755,0,378.0,1.0,4.0,4
STRAIGHT_TRACK,1.264,0,633.0,8.0,2.25,9
SMALL_BLOB,0.542,0,271.0,1,1,2
SMALL_BLOB,0.106,0,53.0,1,1,1
HEAVY_TRACK,3.543,6,1782.0,3.643,0.571,24
LIGHT_TRACK,3.52,2,1792.0,13.696,0.965,26
LIGHT_TRACK,4.771,2,2412.0,2.1,0.257,27
LIGHT_TRACK,1.427,0,715.0,6.0,1.354,10
STRAIGHT_TRACK,2.299,0,1153.0,8.0,1.5,12
STRAIGHT_TRACK,2.066,0,1041.0,9.75,1.026,16
SMALL_BLOB,0.304,0,152.0,1,1,2
LIGHT_TRACK,2.216,2,1110.0,3.444,1.143,11
LIGHT_TRACK,1.737,0,871.0,6.5,1.375,11
STRAIGHT_TRACK,2.679,0,1357.0,14.445,1.167,21
LIGHT_TRACK,1.346,0,674.0,5.25,1.417,7
STRAIGHT_TRACK,2.511,0,1271.0,12.833,1.155,22
LIGHT_TRACK,1.971,0,989.0,6.75,1.204,13
SMALL_BLOB,0.32,0,160.0,1,1,2
LIGHT_TRACK,1.343,0,672.0,3.0,2.0,6
LIGHT_TRACK,2.468,0,1248.0,1,1,15
SMALL_BLOB,1.009,0,505.0,3.0,2.667,4
SMALL_BLOB,0.016,0,8.0,1,1,1
SMALL_BLOB,0.118,0,59.0,1,1,1
STRAIGHT_TRACK,3.086,0,1561.0,12.888,1.056,19
LIGHT_TRACK,1.343,0,672.0,4.5,1.667,6
STRAIGHT_TRACK,2.168,0,1091.0,10.889,1.259,15
SMALL_BLOB,0.232,0,116.0,1,1,2
SMALL_BLOB,0.785,0,393.0,3.0,2.667,4
LIGHT_TRACK,11.478,4,8384.0,19.479,0.227,132
HEAVY_TRACK,10.31,9,5601.0,13.571,0.504,67
SMALL_BLOB,0.108,0,54.0,1,1,1
SMALL_BLOB,0.822,0,411.0,1.0,3.0,3
SMALL_BLOB,0.286,0,143.0,1,1,2
SMALL_BLOB,0.446,0,223.0,1.0,3.0,3
LIGHT_TRACK,7.727,1,4459.0,33.451,0.695,69
STRAIGHT_TRACK,1.846,0,926.0,9.0,1.667,12
HEAVY_TRACK,13.18,26,6831.0,8.468,0.602,53
HEAVY_TRACK,5.088,6,2642.0,28.0,1.25,35
STRAIGHT_TRACK,2.19,0,1102.0,11.5,1.201,13
SMALL_BLOB,0.104,0,52.0,1,1,1
LIGHT_TRACK,1.942,0,976.0,1,1,10
SMALL_BLOB,0.794,0,397.0,1,1,3
HEAVY_TRACK,6.508,8,3258.0,1.75,1.071,15
SMALL_BLOB,0.772,0,386.0,1,1,2
LIGHT_TRACK,1.809,0,907.0,6.5,1.375,11
STRAIGHT_TRACK,2.733,0,1381.0,15.001,1.275,18
STRAIGHT_TRACK,3.795,0,1946.0,15.2,0.849,29
LIGHT_TRACK,1.685,2,844.0,3.833,1.13,12
HEAVY_TRACK,16.733,19,9153.0,13.063,0.505,76
LIGHT_TRACK,1.399,0,701.0,7.0,1.607,9
MEDIUM_BLOB,1.578,2,789.0,1.0,1.75,7
LIGHT_TRACK,15.445,17,12106.0,13.898,0.166,174
SMALL_BLOB,0.092,0,46.0,1,1,1
SMALL_BLOB,0.34,0,170.0,1,1,2
LIGHT_TRACK,1.358,0,680.0,4.667,1.339,9
SMALL_BLOB,0.19,0,95.0,1,1,1
LIGHT_TRACK,1.933,0,971.0,7.667,1.195,14
LIGHT_TRACK,11.776,1,8834.0,18.954,0.202,133
SMALL_BLOB,1.143,0,572.0,1,1,4
SMALL_BLOB,0.104,0,52.0,1,1,1
LIGHT_TRACK,1.726,1,865.0,3.909,0.86,11
SMALL_BLOB,0.044,0,22.0,1,1,1
STRAIGHT_TRACK,2.459,0,1243.0,11.0,0.96,19
STRAIGHT_TRACK,3.003,0,1515.0,11.571,1.24,19
LIGHT_TRACK,8.275,2,4723.0,38.236,0.896,71
HEAVY_BLOB,7.822,11,3917.0,1.2,1.2,18
LIGHT_TRACK,1.217,1,609.0,2.667,1.458,7
LIGHT_TRACK,1.051,0,526.0,4.333,1.538,6
LIGHT_TRACK,6.422,0,3469.0,6.307,0.182,48
LIGHT_TRACK,1.775,0,890.0,3.429,0.714,12
LIGHT_TRACK,3.089,1,1562.0,7.5,0.733,22
STRAIGHT_TRACK,5.893,0,2965.0,9.714,1.244,16
LIGHT_TRACK,1.485,0,744.0,5.0,1.25,10
STRAIGHT_TRACK,2.135,0,1073.0,10.1,1.2,12
HEAVY_TRACK,5.026,5,2571.0,7.833,0.519,31
SMALL_BLOB,0.644,0,322.0,1.0,3.0,3
SMALL_BLOB,0.276,0,138.0,1,1,2
LIGHT_TRACK,1.112,0,557.0,1,1,6
LIGHT_TRACK,3.515,0,1762.0,6.0,1.36,12
SMALL_BLOB,0.418,0,209.0,1.0,4.0,4
SMALL_BLOB,0.708,0,354.0,2.0,3.0,3
SMALL_BLOB,0.742,0,371.0,1.0,3.0,3
STRAIGHT_TRACK,2.452,0,1240.0,12.888,1.111,20
LIGHT_TRACK,1.311,0,657.0,5.75,1.272,9
SMALL_BLOB,0.32,0,160.0,1,1,1
HEAVY_TRACK,11.679,6,6765.0,21.51,0.466,74
LIGHT_TRACK,1.3,0,650.0,5.0,1.8,9
SMALL_BLOB,0.38,0,190.0,1,1,2
HEAVY_TRACK,4.775,7,2460.0,10.778,0.629,36
SMALL_BLOB,0.286,0,143.0,1,1,2
LIGHT_TRACK,1.245,1,623.0,2.667,1.458,7
SMALL_BLOB,0.412,0,206.0,1,1,3
STRAIGHT_TRACK,2.591,0,1307.0,11.0,1.051,17
LIGHT_TRACK,1.043,0,522.0,6.0,2.333,7
LIGHT_TRACK,1.149,1,575.0,2.5,1.4,7
LIGHT_TRACK,4.383,2,2196.0,5.333,0.5,24
SMALL_BLOB,0.506,0,253.0,5.0,3.0,3
LIGHT_TRACK,2.13,0,1068.0,7.143,1.289,11
LIGHT_TRACK,1.23,0,616.0,4.5,1.444,8
LIGHT_TRACK,1.397,0,700.0,6.2,1.342,8
STRAIGHT_TRACK,1.551,0,779.0,9.0,1.202,12
STRAIGHT_TRACK,2.235,0,1125.0,12.333,1.351,15
SMALL_BLOB,0.756,0,378.0,1,1,2
LIGHT_TRACK,3.088,2,1547.0,4.6,1.243,11
LIGHT_TRACK,3.559,2,1812.0,12.6,0.922,27
SMALL_BLOB,0.318,0,159.0,1,1,2
STRAIGHT_TRACK,1.594,0,800.0,10.0,1.375,11
SMALL_BLOB,0.092,0,46.0,1,1,1
SMALL_BLOB,0.274,0,137.0,1,1,1
SMALL_BLOB,0.114,0,57.0,1,1,1
LIGHT_TRACK,0.78,0,390.0,2.0,2.5,5
SMALL_BLOB,0.094,0,47.0,1,1,1
LIGHT_TRACK,2.537,1,1269.0,1.5,2.0,6
LIGHT_TRACK,1.474,0,739.0,6.572,1.273,10
LIGHT_TRACK,0.983,0,492.0,4.667,1.429,6
HEAVY_TRACK,4.732,7,2381.0,6.25,1.0,20
HEAVY_TRACK,14.575,24,7428.0,8.368,0.904,42
LIGHT_TRACK,1.311,0,656.0,5.0,1.75,7
LIGHT_TRACK,1.121,0,561.0,6.0,2.333,7
STRAIGHT_TRACK,0.801,0,401.0,8.499,1.765,6
HEAVY_TRACK,3.747,10,1879.0,24.0,1.417,34
SMALL_BLOB,0.5,0,250.0,1.0,3.0,3
SMALL_BLOB,0.188,0,94.0,1,1,1
LIGHT_TRACK,7.794,3,4124.0,3.299,0.155,56
SMALL_BLOB,0.42,0,210.0,1,1,2
SMALL_BLOB,0.148,0,74.0,1,1,1
HEAVY_TRACK,8.315,13,4174.0,4.0,1.15,23
STRAIGHT_TRACK,3.784,0,1942.0,17.037,0.959,30
SMALL_BLOB,0.258,0,129.0,1,1,2
STRAIGHT_TRACK,4.624,0,2419.0,28.317,1.044,35
LIGHT_TRACK,1.724,0,865.0,7.857,1.278,12
LIGHT_TRACK,1.082,0,541.0,4.0,2.5,5
SMALL_BLOB,0.795,0,398.0,3.0,2.667,4
SMALL_BLOB,0.322,0,161.0,1,1,2
LIGHT_TRACK,1.274,0,638.0,4.4,1.391,9
SMALL_BLOB,0.078,0,39.0,1,1,1
SMALL_BLOB,0.324,0,162.0,1,1,2
SMALL_BLOB,0.15,0,75.0,1,1,1
SMALL_BLOB,0.062,0,31.0,1,1,1
LIGHT_TRACK,1.616,0,810.0,7.666,1.449,10
LIGHT_TRACK,3.907,4,1978.0,3.132,0.333,26
STRAIGHT_TRACK,6.761,0,3655.0,20.516,0.608,50
LIGHT_TRACK,1.621,0,813.0,6.833,1.297,11
SMALL_BLOB,0.142,0,71.0,1,1,1
STRAIGHT_TRACK,2.232,0,1123.0,9.5,1.14,15
STRAIGHT_TRACK,3.972,0,2060.0,23.0,0.997,33
SMALL_BLOB,0.194,0,97.0,1,1,1
LIGHT_TRACK,6.562,1,3539.0,13.853,0.432,51
STRAIGHT_TRACK,1.439,0,721.0,9.0,2.222,10
LIGHT_TRACK,1.604,0,806.0,1,1,10
LIGHT_TRACK,5.667,2,2852.0,7.833,1.145,19
LIGHT_TRACK,1.49,0,747.0,8.0,1.389,10
SMALL_BLOB,0.138,0,69.0,1,1,1
SMALL_BLOB,1.009,0,505.0,2.5,2.0,4
STRAIGHT_TRACK,2.054,0,1033.0,10.334,1.238,14
HEAVY_TRACK,1.407,6,704.0,4.0,2.5,10
LIGHT_TRACK,3.116,3,1561.0,1.909,0.368,20
LIGHT_TRACK,2.673,1,1340.0,2.714,0.684,14
SMALL_BLOB,0.292,0,146.0,1,1,1
LIGHT_TRACK,1.986,0,996.0,7.25,1.233,11
LIGHT_TRACK,1.888,2,944.0,6.0,1.667,10
SMALL_BLOB,0.304,0,152.0,1,1,2
SMALL_BLOB,0.4,0,200.0,1,1,2
LIGHT_TRACK,1.302,0,652.0,4.667,1.19,8
LIGHT_TRACK,3.035,4,1521.0,2.889,0.812,19
STRAIGHT_TRACK,2.229,0,1121.0,9.75,1.25,15
HEAVY_TRACK,18.788,31,9422.0,3.909,1.031,39
STRAIGHT_TRACK,2.869,0,1460.0,15.714,1.06,24
LIGHT_TRACK,6.225,1,3198.0,16.955,1.066,35
STRAIGHT_TRACK,3.705,0,1910.0,20.556,1.047,32
STRAIGHT_TRACK,1.995,0,1003.0,11.0,1.414,14
SMALL_BLOB,0.112,0,56.0,1,1,1
HEAVY_TRACK,22.78,11,11804.0,6.05,0.377,46
HEAVY_TRACK,22.939,47,12533.0,21.556,0.911,82
LIGHT_TRACK,1.425,0,714.0,6.0,1.343,10
SMALL_BLOB,0.656,0,328.0,1.0,3.0,3
LIGHT_TRACK,1.282,0,642.0,7.0,2.286,8
LIGHT_TRACK,2.355,3,1181.0,5.5,1.273,14
STRAIGHT_TRACK,0.998,0,500.0,9.0,1.778,8
SMALL_BLOB,0.208,0,104.0,1,1,1
STRAIGHT_TRACK,2.479,0,1252.0,10.9,1.064,20
STRAIGHT_TRACK,1.764,0,888.0,13.999,1.444,14
SMALL_BLOB,0.088,0,44.0,1,1,1
STRAIGHT_TRACK,1.759,0,883.0,9.666,1.379,12
SMALL_BLOB,0.725,0,363.0,1.0,2.0,4
SMALL_BLOB,0.354,0,177.0,5.0,3.0,3
HEAVY_TRACK,23.267,32,11715.0,2.345,0.724,42
LIGHT_TRACK,1.106,0,553.0,2.0,2.5,5
SMALL_BLOB,0.19,0,95.0,1,1,1
LIGHT_TRACK,2.895,0,1459.0,7.769,0.891,18
LIGHT_TRACK,1.043,0,522.0,3.5,1.786,5
SMALL_BLOB,0.232,0,116.0,1,1,2
SMALL_BLOB,0.851,0,426.0,2.0,2.0,4
LIGHT_TRACK,1.183,0,592.0,3.5,1.786,5
STRAIGHT_TRACK,3.046,0,1550.0,15.334,1.024,24
LIGHT_TRACK,4.961,1,2544.0,17.001,1.046,32
LIGHT_TRACK,1.331,0,666.0,4.333,1.538,6
STRAIGHT_TRACK,5.181,0,2722.0,25.833,1.044,42
STRAIGHT_TRACK,2.096,0,1050.0,13.0,1.231,16
LIGHT_TRACK,2.369,1,1188.0,3.4,0.882,15
HEAVY_TRACK,3.318,6,1664.0,5.5,1.364,15
STRAIGHT_TRACK,4.209,0,2176.0,23.13,1.036,31
LIGHT_TRACK,5.627,4,2827.0,6.2,1.161,18
SMALL_BLOB,0.372,0,186.0,1,1,2
LIGHT_TRACK,1.512,0,757.0,4.5,1.444,8
STRAIGHT_TRACK,1.768,0,889.0,10.375,1.194,13
